Sep  7 00:40:47 Dawids-MacBook-Air newsyslog[24685]: logfile turned over
Sat Sep  7 00:40:48.084 Usb Host Notification Apple80211Set: seqNum 1610 Total 8 chg 1 en0
Sat Sep  7 00:40:48.220 Usb Host Notification Apple80211Set: seqNum 1611 Total 8 chg 1 en0
Sat Sep  7 02:51:35.183 [airport] @[468840.646904] (airportProcessCommand.m:1667) Processed events, count[  2], @[468840.646833], took 0.000064
Sat Sep  7 02:51:35.183 [airport] @[468840.647092] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.184 [airport] @[468840.647848] (airportProcessCommand.m:1667) Processed events, count[  1], @[468840.647079], took 0.000759
Sat Sep  7 02:51:35.184 [airport] @[468840.647913] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.184 [airport] @[468840.647962] (airportProcessCommand.m:1667) Processed events, count[  1], @[468840.647903], took 0.000052
Sat Sep  7 02:51:35.184 [airport] @[468840.647996] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.184 [airport] @[468840.648039] (airportProcessCommand.m:1667) Processed events, count[  1], @[468840.647988], took 0.000043
Sat Sep  7 02:51:35.184 [airport] @[468840.648072] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.184 [airport] @[468840.648116] (airportProcessCommand.m:1667) Processed events, count[  1], @[468840.648065], took 0.000045
Sat Sep  7 02:51:35.184 [airport] @[468840.648246] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.184 [airport] @[468840.648306] (airportProcessCommand.m:1667) Processed events, count[  1], @[468840.648232], took 0.000066
Sat Sep  7 02:51:35.185 [airport] @[468840.648693] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.185 [airport] @[468840.648753] (airportProcessCommand.m:1667) Processed events, count[  1], @[468840.648683], took 0.000062
Sat Sep  7 02:51:35.185 [airport] @[468840.648887] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.185 [airport] @[468840.648942] (airportProcessCommand.m:1667) Processed events, count[  1], @[468840.648878], took 0.000057
Sat Sep  7 02:51:35.522 Usb Host Notification Apple80211Set: seqNum 1637 Total 8 chg 1 en0
Sat Sep  7 02:51:35.579 Usb Host Notification Apple80211Set: seqNum 1638 Total 8 chg 1 en0
Sat Sep  7 02:51:35.651 [airport] @[468841.114665] (airportProcessCommand.m:1381) Processing event, count[ 11]
Sat Sep  7 02:51:35.651 [airport] @[468841.114875] (airportProcessCommand.m:1667) Processed events, count[ 11], @[468841.114654], took 0.000212
Sat Sep  7 02:51:35.651 [airport] @[468841.114938] (airportProcessCommand.m:1381) Processing event, count[  5]
Sat Sep  7 02:51:35.656 [airport] @[468841.120271] (airportProcessCommand.m:1667) Processed events, count[  5], @[468841.114930], took 0.005329
Sat Sep  7 02:51:35.656 [airport] @[468841.120363] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.657 [airport] @[468841.120435] (airportProcessCommand.m:1667) Processed events, count[  1], @[468841.120351], took 0.000070
Sat Sep  7 02:51:35.657 [airport] @[468841.120475] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.657 [airport] @[468841.120523] (airportProcessCommand.m:1667) Processed events, count[  1], @[468841.120466], took 0.000051
Sat Sep  7 02:51:35.662 [airport] @[468841.125913] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:35.662 [airport] @[468841.126013] (airportProcessCommand.m:1667) Processed events, count[  1], @[468841.125898], took 0.000107
Sat Sep  7 02:51:37.522 [airport] @[468842.986157] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:51:37.522 [airport] @[468842.986395] (airportProcessCommand.m:1667) Processed events, count[  1], @[468842.986109], took 0.000261
Sat Sep  7 02:52:22.252 Usb Host Notification Error Apple80211Set: Device power is off seqNum 1639 Total 8 chg 1 en0
Sat Sep  7 02:52:22.264 [airport] @[468887.727630] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 02:52:22.264 [airport] @[468887.727818] (airportProcessCommand.m:1667) Processed events, count[  2], @[468887.727602], took 0.000201
Sat Sep  7 02:52:22.265 [airport] @[468887.728437] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.265 [airport] @[468887.728641] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.728414], took 0.000212
Sat Sep  7 02:52:22.265 [airport] @[468887.728919] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.265 [airport] @[468887.729026] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.728897], took 0.000115
Sat Sep  7 02:52:22.265 [airport] @[468887.729320] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.266 [airport] @[468887.729431] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.729302], took 0.000117
Sat Sep  7 02:52:22.266 [airport] @[468887.730159] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.267 [airport] @[468887.730389] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.730140], took 0.000211
Sat Sep  7 02:52:22.267 [airport] @[468887.730846] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.267 [airport] @[468887.730950] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.730826], took 0.000111
Sat Sep  7 02:52:22.268 [airport] @[468887.731351] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 02:52:22.268 [airport] @[468887.731515] (airportProcessCommand.m:1667) Processed events, count[  2], @[468887.731338], took 0.000164
Sat Sep  7 02:52:22.268 [airport] @[468887.731764] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.268 [airport] @[468887.731835] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.731750], took 0.000075
Sat Sep  7 02:52:22.268 [airport] @[468887.732228] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.268 [airport] @[468887.732308] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.732216], took 0.000083
Sat Sep  7 02:52:22.269 [airport] @[468887.733102] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.270 [airport] @[468887.734136] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.733091], took 0.000698
Sat Sep  7 02:52:22.270 [airport] @[468887.734289] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 02:52:22.271 [airport] @[468887.734386] (airportProcessCommand.m:1667) Processed events, count[  2], @[468887.734231], took 0.000146
Sat Sep  7 02:52:22.271 [airport] @[468887.734452] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.271 [airport] @[468887.734523] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.734439], took 0.000075
Sat Sep  7 02:52:22.271 [airport] @[468887.734747] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 02:52:22.271 [airport] @[468887.734816] (airportProcessCommand.m:1667) Processed events, count[  2], @[468887.734731], took 0.000079
Sat Sep  7 02:52:22.271 [airport] @[468887.735104] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 02:52:22.271 [airport] @[468887.735165] (airportProcessCommand.m:1667) Processed events, count[  1], @[468887.735092], took 0.000064
Sat Sep  7 03:07:31.192 [airport] @[469796.653934] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 03:07:31.192 [airport] @[469796.654074] (airportProcessCommand.m:1667) Processed events, count[  2], @[469796.653916], took 0.000148
Sat Sep  7 03:07:31.193 [airport] @[469796.655080] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.193 [airport] @[469796.655166] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.655066], took 0.000092
Sat Sep  7 03:07:31.193 [airport] @[469796.655324] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 03:07:31.193 [airport] @[469796.655521] (airportProcessCommand.m:1667) Processed events, count[  2], @[469796.655312], took 0.000202
Sat Sep  7 03:07:31.194 [airport] @[469796.655739] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.194 [airport] @[469796.655806] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.655667], took 0.000132
Sat Sep  7 03:07:31.194 [airport] @[469796.655983] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.194 [airport] @[469796.656040] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.655972], took 0.000061
Sat Sep  7 03:07:31.194 [airport] @[469796.656184] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.194 [airport] @[469796.656525] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.656174], took 0.000342
Sat Sep  7 03:07:31.195 [airport] @[469796.656623] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.195 [airport] @[469796.656673] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.656613], took 0.000053
Sat Sep  7 03:07:31.195 [airport] @[469796.656796] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 03:07:31.195 [airport] @[469796.656850] (airportProcessCommand.m:1667) Processed events, count[  2], @[469796.656787], took 0.000056
Sat Sep  7 03:07:31.195 [airport] @[469796.656957] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.195 [airport] @[469796.657002] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.656941], took 0.000054
Sat Sep  7 03:07:31.195 [airport] @[469796.657111] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.195 [airport] @[469796.657166] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.657099], took 0.000059
Sat Sep  7 03:07:31.195 [airport] @[469796.657323] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.195 [airport] @[469796.657370] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.657313], took 0.000050
Sat Sep  7 03:07:31.195 [airport] @[469796.657553] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.195 [airport] @[469796.657603] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.657543], took 0.000049
Sat Sep  7 03:07:31.196 [airport] @[469796.657732] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.196 [airport] @[469796.657776] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.657724], took 0.000045
Sat Sep  7 03:07:31.196 [airport] @[469796.657920] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.196 [airport] @[469796.657972] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.657910], took 0.000055
Sat Sep  7 03:07:31.196 [airport] @[469796.658105] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.197 [airport] @[469796.658994] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.658097], took 0.000888
Sat Sep  7 03:07:31.197 [airport] @[469796.659053] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.197 [airport] @[469796.659103] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.659043], took 0.000053
Sat Sep  7 03:07:31.197 [airport] @[469796.659144] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.197 [airport] @[469796.659189] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.659136], took 0.000047
Sat Sep  7 03:07:31.197 [airport] @[469796.659230] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.197 [airport] @[469796.659275] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.659215], took 0.000053
Sat Sep  7 03:07:31.197 [airport] @[469796.659307] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.197 [airport] @[469796.659350] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.659300], took 0.000044
Sat Sep  7 03:07:31.197 [airport] @[469796.659382] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.197 [airport] @[469796.659423] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.659375], took 0.000042
Sat Sep  7 03:07:31.197 [airport] @[469796.659455] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.197 [airport] @[469796.659497] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.659448], took 0.000043
Sat Sep  7 03:07:31.198 [airport] @[469796.659665] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 03:07:31.198 [airport] @[469796.659735] (airportProcessCommand.m:1667) Processed events, count[  2], @[469796.659656], took 0.000072
Sat Sep  7 03:07:31.198 [airport] @[469796.659852] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.198 [airport] @[469796.659908] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.659843], took 0.000058
Sat Sep  7 03:07:31.198 [airport] @[469796.660080] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.198 [airport] @[469796.660134] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.660067], took 0.000058
Sat Sep  7 03:07:31.198 [airport] @[469796.660308] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.199 [airport] @[469796.661034] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.660299], took 0.000726
Sat Sep  7 03:07:31.199 [airport] @[469796.661090] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.199 [airport] @[469796.661138] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.661082], took 0.000049
Sat Sep  7 03:07:31.199 [airport] @[469796.661172] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.199 [airport] @[469796.661216] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.661165], took 0.000044
Sat Sep  7 03:07:31.199 [airport] @[469796.661317] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.199 [airport] @[469796.661370] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.661307], took 0.000053
Sat Sep  7 03:07:31.199 [airport] @[469796.661407] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.199 [airport] @[469796.661456] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.661399], took 0.000050
Sat Sep  7 03:07:31.199 [airport] @[469796.661492] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.199 [airport] @[469796.661534] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.661483], took 0.000044
Sat Sep  7 03:07:31.199 [airport] @[469796.661565] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.199 [airport] @[469796.661606] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.661557], took 0.000042
Sat Sep  7 03:07:31.200 [airport] @[469796.661799] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.200 [airport] @[469796.661853] (airportProcessCommand.m:1667) Processed events, count[  1], @[469796.661722], took 0.000123
Sat Sep  7 03:07:31.526 Usb Host Notification Apple80211Set: seqNum 1640 Total 8 chg 1 en0
Sat Sep  7 03:07:31.577 Usb Host Notification Apple80211Set: seqNum 1641 Total 8 chg 1 en0
Sat Sep  7 03:07:31.682 [airport] @[469797.144504] (airportProcessCommand.m:1381) Processing event, count[  6]
Sat Sep  7 03:07:31.683 [airport] @[469797.144651] (airportProcessCommand.m:1667) Processed events, count[  6], @[469797.144489], took 0.000154
Sat Sep  7 03:07:31.683 [airport] @[469797.144694] (airportProcessCommand.m:1381) Processing event, count[  5]
Sat Sep  7 03:07:31.683 [airport] @[469797.144777] (airportProcessCommand.m:1667) Processed events, count[  5], @[469797.144685], took 0.000085
Sat Sep  7 03:07:31.683 [airport] @[469797.144811] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:31.683 [airport] @[469797.144858] (airportProcessCommand.m:1667) Processed events, count[  1], @[469797.144804], took 0.000047
Sat Sep  7 03:07:31.699 [airport] @[469797.161431] (airportProcessCommand.m:1381) Processing event, count[  7]
Sat Sep  7 03:07:31.701 [airport] @[469797.162728] (airportProcessCommand.m:1667) Processed events, count[  7], @[469797.161416], took 0.001298
Sat Sep  7 03:07:33.669 [airport] @[469799.130683] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:07:33.669 [airport] @[469799.130839] (airportProcessCommand.m:1667) Processed events, count[  1], @[469799.130651], took 0.000172
Sat Sep  7 03:08:18.235 Usb Host Notification Error Apple80211Set: Device power is off seqNum 1642 Total 8 chg 1 en0
Sat Sep  7 03:08:18.247 [airport] @[469843.705338] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 03:08:18.247 [airport] @[469843.705641] (airportProcessCommand.m:1667) Processed events, count[  2], @[469843.705097], took 0.000529
Sat Sep  7 03:08:18.248 [airport] @[469843.705974] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.248 [airport] @[469843.706106] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.705952], took 0.000144
Sat Sep  7 03:08:18.248 [airport] @[469843.706615] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.248 [airport] @[469843.706721] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.706596], took 0.000115
Sat Sep  7 03:08:18.249 [airport] @[469843.706930] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.249 [airport] @[469843.707151] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.706917], took 0.000220
Sat Sep  7 03:08:18.249 [airport] @[469843.707377] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.249 [airport] @[469843.707475] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.707361], took 0.000102
Sat Sep  7 03:08:18.250 [airport] @[469843.707836] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.250 [airport] @[469843.708013] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.707821], took 0.000182
Sat Sep  7 03:08:18.250 [airport] @[469843.708252] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.250 [airport] @[469843.708426] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.708237], took 0.000178
Sat Sep  7 03:08:18.250 [airport] @[469843.708667] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.250 [airport] @[469843.708746] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.708653], took 0.000083
Sat Sep  7 03:08:18.251 [airport] @[469843.709390] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.251 [airport] @[469843.709499] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.709373], took 0.000116
Sat Sep  7 03:08:18.252 [airport] @[469843.710150] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.252 [airport] @[469843.710241] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.710138], took 0.000095
Sat Sep  7 03:08:18.252 [airport] @[469843.710406] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.253 [airport] @[469843.710998] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.710396], took 0.000592
Sat Sep  7 03:08:18.253 [airport] @[469843.711066] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.253 [airport] @[469843.711118] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.711057], took 0.000054
Sat Sep  7 03:08:18.253 [airport] @[469843.711192] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.253 [airport] @[469843.711284] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.711178], took 0.000096
Sat Sep  7 03:08:18.253 [airport] @[469843.711339] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.253 [airport] @[469843.711404] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.711328], took 0.000067
Sat Sep  7 03:08:18.253 [airport] @[469843.711562] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.253 [airport] @[469843.711627] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.711549], took 0.000070
Sat Sep  7 03:08:18.254 [airport] @[469843.711869] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.254 [airport] @[469843.711934] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.711859], took 0.000063
Sat Sep  7 03:08:18.254 [airport] @[469843.712170] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:08:18.254 [airport] @[469843.712227] (airportProcessCommand.m:1667) Processed events, count[  1], @[469843.712159], took 0.000061
Sat Sep  7 03:23:27.205 [airport] @[470752.660557] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 03:23:27.205 [airport] @[470752.660702] (airportProcessCommand.m:1667) Processed events, count[  2], @[470752.660538], took 0.000156
Sat Sep  7 03:23:27.205 [airport] @[470752.660752] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.205 [airport] @[470752.660804] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.660742], took 0.000055
Sat Sep  7 03:23:27.205 [airport] @[470752.661015] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.205 [airport] @[470752.661069] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.661005], took 0.000058
Sat Sep  7 03:23:27.205 [airport] @[470752.661262] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.206 [airport] @[470752.661310] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.661253], took 0.000050
Sat Sep  7 03:23:27.206 [airport] @[470752.661433] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.206 [airport] @[470752.661495] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.661423], took 0.000064
Sat Sep  7 03:23:27.206 [airport] @[470752.661745] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.206 [airport] @[470752.661897] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.661735], took 0.000154
Sat Sep  7 03:23:27.206 [airport] @[470752.661972] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.206 [airport] @[470752.662043] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.661963], took 0.000073
Sat Sep  7 03:23:27.206 [airport] @[470752.662278] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.207 [airport] @[470752.662335] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.662269], took 0.000059
Sat Sep  7 03:23:27.207 [airport] @[470752.662481] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.207 [airport] @[470752.662541] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.662467], took 0.000067
Sat Sep  7 03:23:27.207 [airport] @[470752.662779] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.207 [airport] @[470752.662851] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.662767], took 0.000077
Sat Sep  7 03:23:27.207 [airport] @[470752.663044] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.207 [airport] @[470752.663093] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.663034], took 0.000052
Sat Sep  7 03:23:27.207 [airport] @[470752.663234] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.207 [airport] @[470752.663285] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.663224], took 0.000054
Sat Sep  7 03:23:27.208 [airport] @[470752.663416] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.208 [airport] @[470752.663466] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.663406], took 0.000053
Sat Sep  7 03:23:27.208 [airport] @[470752.663604] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.209 [airport] @[470752.664372] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.663595], took 0.000767
Sat Sep  7 03:23:27.209 [airport] @[470752.664430] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.209 [airport] @[470752.664478] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.664421], took 0.000050
Sat Sep  7 03:23:27.209 [airport] @[470752.664511] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.209 [airport] @[470752.664554] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.664503], took 0.000044
Sat Sep  7 03:23:27.209 [airport] @[470752.664586] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.209 [airport] @[470752.664627] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.664578], took 0.000042
Sat Sep  7 03:23:27.209 [airport] @[470752.664735] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.209 [airport] @[470752.664843] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.664724], took 0.000099
Sat Sep  7 03:23:27.209 [airport] @[470752.664891] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.209 [airport] @[470752.664940] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.664881], took 0.000052
Sat Sep  7 03:23:27.209 [airport] @[470752.665018] (airportProcessCommand.m:1381) Processing event, count[  2]
Sat Sep  7 03:23:27.209 [airport] @[470752.665072] (airportProcessCommand.m:1667) Processed events, count[  2], @[470752.665008], took 0.000058
Sat Sep  7 03:23:27.209 [airport] @[470752.665222] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.210 [airport] @[470752.665295] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.665210], took 0.000077
Sat Sep  7 03:23:27.210 [airport] @[470752.665433] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.210 [airport] @[470752.665479] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.665424], took 0.000048
Sat Sep  7 03:23:27.210 [airport] @[470752.665596] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.210 [airport] @[470752.665645] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.665587], took 0.000051
Sat Sep  7 03:23:27.210 [airport] @[470752.665799] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.210 [airport] @[470752.665847] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.665790], took 0.000050
Sat Sep  7 03:23:27.210 [airport] @[470752.665977] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.210 [airport] @[470752.666056] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.665966], took 0.000083
Sat Sep  7 03:23:27.210 [airport] @[470752.666140] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.210 [airport] @[470752.666185] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.666130], took 0.000048
Sat Sep  7 03:23:27.211 [airport] @[470752.666325] (airportProcessCommand.m:1381) Processing event, count[  1]
Sat Sep  7 03:23:27.211 [airport] @[470752.666392] (airportProcessCommand.m:1667) Processed events, count[  1], @[470752.666316], took 0.000067
